江西,#genre#
CCTV4,http://117.169.26.2:6610/PLTV/88888888/224/3221226340/2/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888888/224/3221226277/2/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221226340/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221226277/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888888/224/3221226348/2/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221225621/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221226348/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888910/224/3221225571/index.m3u8
CCTV4,http://117.169.26.2:6610/PLTV/88888888/224/3221225571/2/index.m3u8
CCTV4美洲,http://117.169.26.2:6610/PLTV/88888888/224/3221226366/2/index.m3u8
CCTV4美洲,http://117.169.26.2:6610/PLTV/88888910/224/3221226366/index.m3u8
CCTV4欧洲,http://117.169.26.2:6610/PLTV/88888888/224/3221226361/2/index.m3u8
CCTV4欧洲,http://117.169.26.2:6610/PLTV/88888910/224/3221226361/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888910/224/3221226259/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888888/224/3221225633/2/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888910/224/3221225633/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888888/224/3221226259/2/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888888/224/3221225648/2/index.m3u8
CCTV5,http://117.169.26.2:6610/PLTV/88888910/224/3221225648/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888910/224/3221226354/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888888/224/3221225706/2/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888888/224/3221226354/2/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888910/224/3221225706/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888888/224/3221225649/2/index.m3u8
CCTV5+,http://117.169.26.2:6610/PLTV/88888910/224/3221225649/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888910/224/3221226255/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888888/224/3221226255/2/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888888/224/3221225632/2/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888910/224/3221225632/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888910/224/3221225650/index.m3u8
CCTV6,http://117.169.26.2:6610/PLTV/88888888/224/3221225650/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221226280/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221225499/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221225644/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221226280/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221225624/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221225624/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221225644/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221225499/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888888/224/3221225570/2/index.m3u8
CCTV7,http://117.169.26.2:6610/PLTV/88888910/224/3221225570/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888888/224/3221225631/2/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888910/224/3221225631/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888888/224/3221226258/2/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888910/224/3221226258/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888910/224/3221225635/index.m3u8
CCTV8,http://117.169.26.2:6610/PLTV/88888888/224/3221225635/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221226257/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221226257/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221226357/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221226357/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221225646/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221225646/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221225626/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888888/224/3221225920/2/index.m3u8
CCTV9,http://117.169.26.2:6610/PLTV/88888910/224/3221225920/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221225496/2/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221225627/2/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221226264/2/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888910/224/3221225496/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888910/224/3221225627/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221225636/2/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888910/224/3221226264/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888888/224/3221225569/2/index.m3u8
CCTV10,http://117.169.26.2:6610/PLTV/88888910/224/3221225569/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221225628/2/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221226320/2/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221226283/2/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221226349/2/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221226283/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221226349/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221226320/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888910/224/3221225568/index.m3u8
CCTV11,http://117.169.26.2:6610/PLTV/88888888/224/3221225568/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221225495/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221225637/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221225637/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221226267/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221225495/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221226267/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221225629/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221225629/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888888/224/3221225567/2/index.m3u8
CCTV12,http://117.169.26.2:6610/PLTV/88888910/224/3221225567/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221226286/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221226329/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221226286/2/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221225638/2/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221226343/2/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221226343/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221226329/2/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888910/224/3221225566/index.m3u8
CCTV13,http://117.169.26.2:6610/PLTV/88888888/224/3221225566/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221225640/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221225639/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221226289/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221225494/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221225640/2/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221226289/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221225494/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888910/224/3221225565/index.m3u8
CCTV14,http://117.169.26.2:6610/PLTV/88888888/224/3221225565/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221226332/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221225641/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221226292/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221226342/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221225641/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221226332/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221226342/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221226292/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888888/224/3221225564/2/index.m3u8
CCTV15,http://117.169.26.2:6610/PLTV/88888910/224/3221225564/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888910/224/3221226233/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888888/224/3221226233/2/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888888/224/3221226232/2/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888910/224/3221226230/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888910/224/3221226232/index.m3u8
CCTV16,http://117.169.26.2:6610/PLTV/88888888/224/3221226230/2/index.m3u8
CCTV16 4K,http://117.169.26.2:6610/PLTV/88888910/224/3221226236/index.m3u8
CCTV16 4K,http://117.169.26.2:6610/PLTV/88888888/224/3221226236/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221226335/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221226270/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221226270/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221226335/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221226345/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221225907/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221225908/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221225909/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221225909/2/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221225908/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221225907/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221226345/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888910/224/3221225910/index.m3u8
CCTV17,http://117.169.26.2:6610/PLTV/88888888/224/3221225910/2/index.m3u8
CCTV兵器科技,http://117.169.26.2:6610/PLTV/88888910/224/3221226321/index.m3u8
CCTV兵器科技,http://117.169.26.2:6610/PLTV/88888888/224/3221226321/2/index.m3u8
CCTV第一剧场,http://117.169.26.2:6610/PLTV/88888910/224/3221226284/index.m3u8
CCTV第一剧场,http://117.169.26.2:6610/PLTV/88888888/224/3221226284/2/index.m3u8
CCTV电视指南,http://117.169.26.2:6610/PLTV/88888910/224/3221226359/index.m3u8
CCTV电视指南,http://117.169.26.2:6610/PLTV/88888888/224/3221226359/2/index.m3u8
CCTV风云剧场,http://117.169.26.2:6610/PLTV/88888888/224/3221226315/2/index.m3u8
CCTV风云剧场,http://117.169.26.2:6610/PLTV/88888910/224/3221226315/index.m3u8
CCTV风云音乐,http://117.169.26.2:6610/PLTV/88888910/224/3221226287/index.m3u8
CCTV风云音乐,http://117.169.26.2:6610/PLTV/88888888/224/3221226287/2/index.m3u8
CCTV风云足球,http://117.169.26.2:6610/PLTV/88888888/224/3221226302/2/index.m3u8
CCTV风云足球,http://117.169.26.2:6610/PLTV/88888910/224/3221226302/index.m3u8
CCTV高尔夫网球,http://117.169.26.2:6610/PLTV/88888888/224/3221226299/2/index.m3u8
CCTV高尔夫网球,http://117.169.26.2:6610/PLTV/88888910/224/3221226299/index.m3u8
CCTV怀旧剧场,http://117.169.26.2:6610/PLTV/88888888/224/3221226318/2/index.m3u8
CCTV怀旧剧场,http://117.169.26.2:6610/PLTV/88888910/224/3221226318/index.m3u8
CCTV女性时尚,http://117.169.26.2:6610/PLTV/88888888/224/3221226293/2/index.m3u8
CCTV女性时尚,http://117.169.26.2:6610/PLTV/88888910/224/3221226293/index.m3u8
CCTV世界地理,http://117.169.26.2:6610/PLTV/88888910/224/3221226290/index.m3u8
CCTV世界地理,http://117.169.26.2:6610/PLTV/88888888/224/3221226290/2/index.m3u8
CCTV央视台球,http://117.169.26.2:6610/PLTV/88888910/224/3221226339/index.m3u8
CCTV央视台球,http://117.169.26.2:6610/PLTV/88888888/224/3221226339/2/index.m3u8
CCTV央视文化精品,http://117.169.26.2:6610/PLTV/88888910/224/3221226296/index.m3u8
CCTV央视文化精品,http://117.169.26.2:6610/PLTV/88888888/224/3221226296/2/index.m3u8
卫视-1,#genre#
湖南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225704/index.m3u8?
浙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225744/index.m3u8?
江苏卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225702/index.m3u8?
东方卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225659/index.m3u8?
北京卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225674/index.m3u8?
广东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225742/index.m3u8?
深圳卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225700/index.m3u8?
湖北卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225699/index.m3u8?
天津卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225698/index.m3u8?
山东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225738/index.m3u8?
安徽卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225691/index.m3u8?
黑龙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225690/index.m3u8?
辽宁卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225696/index.m3u8?
重庆卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225692/index.m3u8?
东南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225657/index.m3u8?
四川卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225733/index.m3u8?
河北卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225732/index.m3u8?
广西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225731/index.m3u8?
山西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225730/index.m3u8?
陕西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225729/index.m3u8?
贵州卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225728/index.m3u8?
青海卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225727/index.m3u8?
吉林卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225680/index.m3u8?
云南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225664/index.m3u8?
宁夏卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225726/index.m3u8?
新疆卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225725/index.m3u8?
甘肃卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225724/index.m3u8?
西藏卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225723/index.m3u8?
内蒙古卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225667/index.m3u8?
海南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225722/index.m3u8?
河南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226196/index.m3u8?
厦门卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226199/index.m3u8?
凤凰香港,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226251/index.m3u8
凤凰中文,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226248/index.m3u8
凤凰资讯,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226274/index.m3u8
安徽卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8
安徽卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls
北京卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
东方卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225659/index.m3u8
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225597/index.m3u8?fmt=ts2hls
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8
广东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225742/index.m3u8
广西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
贵州卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
海南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls
河北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
河南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225596/index.m3u8?fmt=ts2hls
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
湖北卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225490/index.m3u8?fmt=ts2hls
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
湖南卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225745/index.m3u8
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225488/index.m3u8?fmt=ts2hls
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8
江苏卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
康巴卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226263/index.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225601/index.m3u8?fmt=ts2hls
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8
辽宁卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225735/index.m3u8
品质大剧,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226266/index.m3u8
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225697/index.m3u8
山东卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225491/index.m3u8?fmt=ts2hls
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225703/index.m3u8
浙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225744/index.m3u8
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225612/index.m3u8?fmt=ts2hls
重庆卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225692/index.m3u8
深圳卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225598/index.m3u8?fmt=ts2hls
深圳卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225700/index.m3u8
深圳卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225741/index.m3u8
四川卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225485/index.m3u8?fmt=ts2hls
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225698/index.m3u8
天津卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225739/index.m3u8
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8
黑龙江卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8

卫视-2,#genre#
凤凰香港,http://117.169.26.2:6610/PLTV/88888910/224/3221226251/index.m3u8
凤凰香港,http://117.169.26.2:6610/PLTV/88888888/224/3221226251/2/index.m3u8
凤凰中文,http://117.169.26.2:6610/PLTV/88888888/224/3221226248/2/index.m3u8
凤凰中文,http://117.169.26.2:6610/PLTV/88888910/224/3221226248/index.m3u8
凤凰资讯,http://117.169.26.2:6610/PLTV/88888910/224/3221226274/index.m3u8
凤凰资讯,http://117.169.26.2:6610/PLTV/88888888/224/3221226274/2/index.m3u8
安徽卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226352/index.m3u8
安徽卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226352/2/index.m3u8
安徽卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225691/2/index.m3u8
安徽卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225737/2/index.m3u8
安徽卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225541/index.m3u8
安徽卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225541/2/index.m3u8
北京卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225674/2/index.m3u8
北京卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225674/index.m3u8
北京卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225600/2/index.m3u8
北京卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225673/index.m3u8
北京卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225673/2/index.m3u8
北京卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225543/2/index.m3u8
北京卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225543/index.m3u8
兵团卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226200/index.m3u8
兵团卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226200/2/index.m3u8
兵团卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225530/2/index.m3u8
兵团卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225530/index.m3u8
大湾区卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226203/2/index.m3u8
大湾区卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226203/index.m3u8
东方卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225489/2/index.m3u8
东方卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225659/2/index.m3u8
东方卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225659/index.m3u8
东方卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225489/index.m3u8
东方卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225658/2/index.m3u8
东方卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225561/2/index.m3u8
东方卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225561/index.m3u8
东南卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225585/2/index.m3u8
东南卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225585/index.m3u8
东南卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226326/2/index.m3u8
东南卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225657/2/index.m3u8
东南卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226326/index.m3u8
东南卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225552/2/index.m3u8
东南卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225552/index.m3u8
甘肃卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221226358/2/index.m3u8
甘肃卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225724/index.m3u8
甘肃卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225724/2/index.m3u8
甘肃卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221226358/index.m3u8
甘肃卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225536/2/index.m3u8
甘肃卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225536/index.m3u8
广东卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225701/index.m3u8
广东卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225701/2/index.m3u8
广东卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225597/2/index.m3u8
广东卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225597/index.m3u8
广东卫视,http://117.169.26.2:6610/PLTV/88888888/224/3221225742/2/index.m3u8
广东卫视,http://117.169.26.2:6610/PLTV/88888910/224/3221225742/index.m3u8
